Datetime,Close
2012-01-01,4.635714285714286
2012-01-08,5.806666666666667
2012-01-15,6.720178571428572
2012-01-22,6.738392857142857
2012-01-29,6.10470238095238
2012-02-05,5.860714285714286
2012-02-12,5.6925
2012-02-19,4.838869047619047
2012-02-26,4.742083333333333
2012-03-04,4.905059523809523
2012-03-11,4.965238095238095
2012-03-18,5.248035714285714
2012-03-25,4.865833333333334
2012-04-01,4.794940476190476
2012-04-08,4.910654761904762
2012-04-15,4.8585119047619045
2012-04-22,5.116309523809524
2012-04-29,5.055892857142857
2012-05-06,5.045
2012-05-13,4.995
2012-05-20,5.009107142857142
2012-05-27,5.071190476190476
2012-06-03,5.1363095238095235
2012-06-10,5.430238095238095
2012-06-17,5.905833333333333
2012-06-24,6.460178571428571
2012-07-01,6.454047619047619
2012-07-08,6.5772619047619045
2012-07-15,7.227619047619048
2012-07-22,8.470714285714285
2012-07-29,8.67279761904762
2012-08-05,9.793392857142857
2012-08-12,11.05267857142857
2012-08-19,12.283809523809524
2012-08-26,10.027916666666666
2012-09-02,10.58797619047619
2012-09-09,10.63892857142857
2012-09-16,11.214226190476191
2012-09-23,12.06672619047619
2012-09-30,12.064404761904761
2012-10-07,12.44172619047619
2012-10-14,11.82857142857143
2012-10-21,11.691904761904762
2012-10-28,10.958333333333334
2012-11-04,10.715178571428572
2012-11-11,10.700178571428571
2012-11-18,11.114583333333334
2012-11-25,11.83797619047619
2012-12-02,12.280535714285715
2012-12-09,13.02797619047619
2012-12-16,13.379642857142859
2012-12-23,13.22142857142857
2012-12-30,13.165
2013-01-06,13.156845238095238
2013-01-13,13.627023809523811
2013-01-20,14.765535714285715
2013-01-27,17.08386904761905
2013-02-03,19.476607142857144
2013-02-10,21.523035714285715
2013-02-17,25.83452380952381
2013-02-24,29.0147619047619
2013-03-03,32.369702380952376
2013-03-10,41.99458333333333
2013-03-17,46.53577380952381
2013-03-24,61.788154761904764
2013-03-31,86.00488095238094
2013-04-07,127.12458333333333
2013-04-14,144.75958333333332
2013-04-21,98.2597619047619
2013-04-28,135.13160714285715
2013-05-05,119.9707738095238
2013-05-12,114.05779761904762
2013-05-19,114.49958333333333
2013-05-26,122.13285714285715
2013-06-02,127.6347619047619
2013-06-09,115.79702380952382
2013-06-16,103.36601190476192
2013-06-23,102.54857142857142
2013-06-30,95.42761904761905
2013-07-07,78.14005952380953
2013-07-14,82.95571428571428
2013-07-21,88.24666666666667
2013-07-28,88.0917261904762
2013-08-04,95.89803571428573
2013-08-11,95.61714285714285
2013-08-18,97.46452380952381
2013-08-25,107.08095238095237
2013-09-01,120.2810119047619
2013-09-08,124.38714285714286
2013-09-15,124.15095238095239
2013-09-22,125.22916666666667
2013-09-29,124.76380952380953
2013-10-06,121.58392857142856
2013-10-13,125.65886904761904
2013-10-20,146.6132738095238
2013-10-27,185.01261904761904
2013-11-03,200.8179166666667
2013-11-10,275.74202380952386
2013-11-17,391.83898809523805
2013-11-24,665.1779166666666
2013-12-01,966.2384523809524
2013-12-08,948.1345833333332
2013-12-15,877.937619047619
2013-12-22,659.0119047619048
2013-12-29,685.6386904761905
2014-01-05,770.5714285714286
2014-01-12,863.3630952380952
2014-01-19,820.0253571428572
2014-01-26,812.2556547619048
2014-02-02,799.9572023809524
2014-02-09,763.5572619047618
2014-02-16,658.3361309523809
2014-02-23,609.1316666666667
2014-03-02,563.0877976190476
2014-03-09,642.6151785714286
2014-03-16,634.7864285714286
2014-03-23,596.0925
2014-03-30,536.6576785714286
2014-04-06,455.1927380952381
2014-04-13,431.77571428571434
2014-04-20,489.85374999999993
2014-04-27,480.7440476190476
2014-05-04,445.328630952381
2014-05-11,441.4850595238096
2014-05-18,444.97488095238094
2014-05-25,502.1330952380952
2014-06-01,593.1967261904762
2014-06-08,651.8229761904762
2014-06-15,613.5424404761904
2014-06-22,597.5608333333333
2014-06-29,584.7630357142857
2014-07-06,636.7013690476191
2014-07-13,625.8783333333333
2014-07-20,623.71875
2014-07-27,610.7230357142857
2014-08-03,584.9466071428571
2014-08-10,586.5558928571429
2014-08-17,536.947619047619
2014-08-24,499.08178571428573
2014-08-31,506.5619642857143
2014-09-07,480.1522023809524
2014-09-14,473.9345238095238
2014-09-21,439.45875000000007
2014-09-28,408.73011904761904
2014-10-05,367.05982142857147
2014-10-12,347.2949404761905
2014-10-19,388.54589285714286
2014-10-26,370.0280357142857
2014-11-02,342.583630952381
2014-11-09,338.5490476190476
2014-11-16,388.6779761904762
2014-11-23,371.7608928571429
2014-11-30,374.91214285714284
2014-12-07,376.0783333333333
2014-12-14,355.5539880952381
2014-12-21,328.6595238095238
2014-12-28,324.77875
2015-01-04,309.28041666666667
2015-01-11,277.1019047619048
2015-01-18,220.53345238095238
2015-01-25,225.8070833333333
2015-02-01,245.26535714285714
2015-02-08,226.58255952380955
2015-02-15,229.84851190476192
2015-02-22,240.8229761904762
2015-03-01,242.79684523809524
2015-03-08,271.42136904761907
2015-03-15,287.9144047619048
2015-03-22,271.1060119047619
2015-03-29,252.37636904761908
2015-04-05,248.71505952380951
2015-04-12,245.70940476190475
2015-04-19,224.6331547619048
2015-04-26,228.6623214285714
2015-05-03,229.31571428571428
2015-05-10,237.4138095238095
2015-05-17,238.53309523809523
2015-05-24,235.80809523809526
2015-05-31,235.34988095238094
2015-06-07,224.89357142857145
2015-06-14,228.8572023809524
2015-06-21,243.2969642857143
2015-06-28,244.18708333333333
2015-07-05,257.2832738095238
2015-07-12,277.99684523809526
2015-07-19,285.28000000000003
2015-07-26,281.43892857142856
2015-08-02,287.5469642857143
2015-08-09,278.2314285714286
2015-08-16,264.90238095238095
2015-08-23,239.47726190476192
2015-08-30,224.97607142857146
2015-09-06,230.4565476190476
2015-09-13,239.3686904761905
2015-09-20,230.50452380952382
2015-09-27,231.44065476190477
2015-10-04,237.56113095238092
2015-10-11,243.38636904761907
2015-10-18,255.78797619047617
2015-10-25,273.310119047619
2015-11-01,306.4759523809524
2015-11-08,385.5549404761905
2015-11-15,341.4297023809524
2015-11-22,327.2054166666667
2015-11-29,338.92589285714286
2015-12-06,369.10494047619045
2015-12-13,415.8691071428571
2015-12-20,454.7411309523809
2015-12-27,439.947619047619
2016-01-03,428.49589285714285
2016-01-10,441.3514880952381
2016-01-17,417.7827976190476
2016-01-24,392.1069642857143
2016-01-31,386.1115476190476
2016-02-07,376.1954166666667
2016-02-14,380.7167857142857
2016-02-21,416.6075595238096
2016-02-28,427.2498214285714
2016-03-06,421.8675595238095
2016-03-13,412.9922023809524
2016-03-20,413.14142857142855
2016-03-27,415.0467857142857
2016-04-03,417.4634523809524
2016-04-10,419.88732142857145
2016-04-17,425.27761904761905
2016-04-24,440.4394642857143
2016-05-01,455.35779761904763
2016-05-08,450.867380952381
2016-05-15,455.31970238095244
2016-05-22,448.8073809523809
2016-05-29,463.9898214285714
2016-06-05,545.8859523809524
2016-06-12,585.8270238095238
2016-06-19,719.9399404761905
2016-06-26,664.9306547619047
2016-07-03,657.5563095238095
2016-07-10,657.9059523809524
2016-07-17,659.5611904761905
2016-07-24,665.0667261904762
2016-07-31,652.5153571428572
2016-08-07,581.7388690476191
2016-08-14,586.698511904762
2016-08-21,572.3486904761905
2016-08-28,576.4255357142857
2016-09-04,575.8067261904762
2016-09-11,614.4820238095238
2016-09-18,606.3047619047619
2016-09-25,600.657619047619
2016-10-02,605.4197023809523
2016-10-09,610.5833928571428
2016-10-16,631.7710119047618
2016-10-23,635.6934523809524
2016-10-30,674.9167261904762
2016-11-06,710.3593452380952
2016-11-13,710.0192261904762
2016-11-20,729.4382142857143
2016-11-27,734.6048809523809
2016-12-04,746.8377380952381
2016-12-11,763.311369047619
2016-12-18,779.5204761904762
2016-12-25,843.3891071428571
2017-01-01,943.1945833333333
2017-01-08,984.8397023809524
2017-01-15,842.5848214285714
2017-01-22,884.8654166666668
2017-01-29,911.3841071428571
2017-02-05,978.5020238095237
2017-02-12,1019.1318452380953
2017-02-19,1027.2298809523809
2017-02-26,1131.0106547619048
2017-03-05,1229.141607142857
2017-03-12,1211.8885119047618
2017-03-19,1165.8515476190476
2017-03-26,1014.9957142857143
2017-04-02,1042.3143452380953
2017-04-09,1159.153630952381
2017-04-16,1194.0759523809525
2017-04-23,1213.6580357142857
2017-04-30,1296.6252976190476
2017-05-07,1489.115238095238
2017-05-14,1725.780476190476
2017-05-21,1844.5947023809522
2017-05-28,2267.721666666667
2017-06-04,2366.431130952381
2017-06-11,2787.037142857143
2017-06-18,2597.171369047619
2017-06-25,2651.0863095238096
2017-07-02,2485.0474404761903
2017-07-09,2554.194880952381
2017-07-16,2274.0817857142856
2017-07-23,2464.204761904762
2017-07-30,2655.6887500000003
2017-08-06,2871.748511904762
2017-08-13,3514.835773809524
2017-08-20,4170.075476190476
2017-08-27,4174.548928571428
2017-09-03,4577.558988095238
2017-09-10,4390.689821428571
2017-09-17,3839.183452380952
2017-09-24,3809.2951190476188
2017-10-01,4077.4425595238095
2017-10-08,4338.4080952380955
2017-10-15,5152.900595238096
2017-10-22,5722.7908333333335
2017-10-29,5760.04375
2017-11-05,6789.805178571429
2017-11-12,6990.685714285714
2017-11-19,7189.960952380952
2017-11-26,8273.215416666666
2017-12-03,10231.934166666666
2017-12-10,13430.395535714288
2017-12-17,17089.718095238095
2017-12-24,16241.532440476192
2017-12-31,14273.739642857141
2018-01-07,15073.934642857143
2018-01-14,14321.848392857142
2018-01-21,12078.332738095238
2018-01-28,11145.404702380953
2018-02-04,9771.852916666667
2018-02-11,7949.589761904763
2018-02-18,9563.9225
2018-02-25,10462.151607142858
2018-03-04,10701.891845238095
2018-03-11,10043.839464285715
2018-03-18,8552.330238095237
2018-03-25,8649.932738095238
2018-04-01,7517.4027380952375
2018-04-08,6950.137678571428
2018-04-15,7408.430416666667
2018-04-22,8345.577202380951
2018-04-29,9145.932142857144
2018-05-06,9407.790357142858
2018-05-13,8985.762083333333
2018-05-20,8364.025238095239
2018-05-27,7790.896845238095
2018-06-03,7454.448333333334
2018-06-10,7563.067321428572
2018-06-17,6576.317083333333
2018-06-24,6465.107797619048
2018-07-01,6167.756666666666
2018-07-08,6568.890535714287
2018-07-15,6375.185357142856
2018-07-22,7171.307023809524
2018-07-29,8066.909583333334
2018-08-05,7581.322559523809
2018-08-12,6548.881190476191
2018-08-19,6341.600773809523
2018-08-26,6535.552202380953
2018-09-02,6984.228511904761
2018-09-09,6771.265654761904
2018-09-16,6394.533214285715
2018-09-23,6496.645119047618
2018-09-30,6548.737976190476
2018-10-07,6535.747857142856
2018-10-14,6370.606428571428
2018-10-21,6407.0428571428565
2018-10-28,6406.358869047619
2018-11-04,6317.881071428572
2018-11-11,6407.867619047619
2018-11-18,5839.488690476191
2018-11-25,4465.351904761905
2018-12-02,4008.4655357142856
